algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,main_80_7,multi_hotspot_boundary,185,0.0,0.0,0.9219518149025694,0.07758882101811267,80
moead,main_80_7,multi_hotspot_boundary,190,0.0,0.0,0.9191447662136948,0.07633937405863123,80
moead,main_80_7,multi_hotspot_boundary,195,0.0,0.0,0.9163071581495638,0.07432959159779244,80
moead,main_80_7,multi_hotspot_boundary,200,0.0,0.0,0.9143985082161212,0.07227799388759824,80
moead,main_80_7,multi_hotspot_boundary,205,0.0,0.0,0.911876185107538,0.07147930343199285,80
moead,main_80_7,multi_hotspot_boundary,210,0.0,0.0,0.9090595422525531,0.06946144381405316,80
moead,main_80_7,multi_hotspot_boundary,215,0.0,0.0,0.9080282268316442,0.06920242564745845,80
moead,main_80_7,multi_hotspot_boundary,220,0.0,0.0,0.9070406637731097,0.06873418334992987,80
moead,main_80_7,multi_hotspot_boundary,225,0.0,0.0,0.9059675858737488,0.06873878372775809,80
moead,main_80_7,multi_hotspot_boundary,230,0.0,0.0,0.9049704657144313,0.06921706010068152,80
moead,main_80_7,multi_hotspot_boundary,235,0.0,0.0,0.9041617037562295,0.06934918568278742,80
moead,main_80_7,multi_hotspot_boundary,240,0.0,0.0,0.9034458002495793,0.0695727913966679,80
moead,main_80_7,multi_hotspot_boundary,245,0.0,0.0,0.9018826087734941,0.07039643086777489,80
moead,main_80_7,multi_hotspot_boundary,250,7.973134950167279e-07,7.086677355258062e-06,0.9008085856084888,0.07009424822988942,80
moead,main_80_7,multi_hotspot_boundary,255,0.00016594775051491899,0.001474975869692783,0.8983168018753285,0.07035512197286983,80
moead,main_80_7,multi_hotspot_boundary,260,0.00016865900678215889,0.0014990740425111764,0.8974035502692654,0.07053039928727596,80
